NODE:596,187027,187027,,,SS-187027,20180626,1.095,160200,3830.937912,N,12136.690944,W,-1.7,M,08,17.3,14.1,-111,61.2,#5C
*187027.2#27,RTMNOW
*187027.2#27[0009],OK,#9A
187027,000,2018-06-26 16:03:25,STS,FW=3.6.64,FPGA=830A,IVDC=4.1,EVDC=0.0,I=0.024,VDC=190417,IDC=0,DU=0,THR=100,BETA=0.760,NBW=16,AUTO=1,TILT=21.0,PRESS=106041.4,WTEMP=23.2,ITEMP=28.6,#DD
187027,000,2018-06-26 16:13:31,STS,FW=3.6.64,FPGA=830A,IVDC=4.1,EVDC=0.0,I=0.024,VDC=190459,IDC=0,DU=0,THR=100,BETA=0.760,NBW=16,AUTO=1,TILT=20.0,PRESS=106041.4,WTEMP=23.2,ITEMP=29.9,#E4
187027,001,2018-06-26 16:01:52,.312551,FF27,19379,0259,013,106041,23.2,#C2
187027,002,2018-06-26 16:01:52,.327032,FF27,8806,0269,17058,106041,23.2,#FE
187027,003,2018-06-26 16:02:25,.100208,FF27,19840,0194,016,106041,23.2,#B9
187027,004,2018-06-26 16:02:25,.114690,FF27,8916,0165,17006,106041,23.2,#FB
187027,005,2018-06-26 16:02:57,.887112,FF27,19482,0276,014,106041,23.2,#D1
187027,006,2018-06-26 16:02:57,.901594,FF27,9329,-106,17002,106041,23.2,#FC
187027,007,2018-06-26 16:03:30,.673983,FF27,19588,0116,016,106041,23.2,#D6
187027,008,2018-06-26 16:03:30,.688464,FF27,9793,-004,15900,106041,23.2,#05
187027,009,2018-06-26 16:04:03,.461184,FF27,19142,0301,013,106041,23.2,#B8
187027,010,2018-06-26 16:04:03,.481287,FF27,1957,0180,13339,106041,23.2,#FF
187027,011,2018-06-26 16:04:36,.248991,FF27,19440,0254,013,106041,23.2,#C8
187027,012,2018-06-26 16:04:36,.263472,FF27,8999,0154,16430,106041,23.2,#0A
187027,013,2018-06-26 16:05:09,.036240,FF27,19200,0306,008,106041,23.2,#B5
187027,014,2018-06-26 16:05:09,.050722,FF27,8150,0165,16759,106041,23.2,#00
187027,015,2018-06-26 16:05:41,.823077,FF27,19502,0229,017,106041,23.2,#C8
187027,016,2018-06-26 16:06:14,.610490,FF27,19431,0271,015,106041,23.2,#BF
187027,017,2018-06-26 16:06:14,.628855,FF27,3204,0449,15518,106041,23.2,#0A
187027,018,2018-06-26 16:06:47,.397677,FF27,19252,0015,013,106041,23.2,#D5
187027,019,2018-06-26 16:06:47,.412159,FF27,10084,-070,16869,106041,23.2,#37
187027,020,2018-06-26 16:07:20,.185056,FF27,19544,0212,016,106041,23.2,#BE
187027,021,2018-06-26 16:07:20,.199543,FF27,9726,-075,17177,106041,23.2,#0A
187027,022,2018-06-26 16:07:20,.203416,FF27,3100,0214,16276,106041,23.2,#E5
187027,023,2018-06-26 16:07:20,.205159,FF27,2192,0417,13869,106041,23.2,#00
187027,024,2018-06-26 16:07:52,.971682,FF27,19372,0080,012,105972,23.2,#D9
187027,025,2018-06-26 16:07:52,.986164,FF27,8322,-211,16332,105972,23.2,#09
187027,026,2018-06-26 16:07:52,.990047,FF27,3692,0436,15035,105972,23.2,#15
187027,027,2018-06-26 16:07:52,.991784,FF27,1784,-372,13175,105972,23.2,#1E
187027,028,2018-06-26 16:08:25,.758879,FF27,19757,0188,018,106041,23.2,#F3
187027,029,2018-06-26 16:08:25,.773365,FF27,8672,0009,16510,106041,23.2,#0D
187027,030,2018-06-26 16:08:25,.777239,FF27,2880,0133,14855,106041,23.2,#0C
187027,031,2018-06-26 16:08:25,.797730,FF27,179,-142,416,106041,23.2,#6B
187027,032,2018-06-26 16:08:58,.546018,FF27,19464,0227,009,106041,23.2,#D5
187027,033,2018-06-26 16:08:58,.560504,FF27,8968,-039,16630,106041,23.2,#0E
187027,034,2018-06-26 16:09:31,.333848,FF27,19309,0012,009,106041,23.2,#CA
187027,035,2018-06-26 16:09:31,.348330,FF27,8503,-456,16419,106041,23.2,#02
187027,036,2018-06-26 16:10:04,.819724,FF27,19281,0290,014,106041,23.2,#C9
187027,037,2018-06-26 16:10:36,.907882,FF27,19578,0270,014,106041,23.2,#D9
187027,038,2018-06-26 16:10:36,.922368,FF27,9327,0249,15588,106041,23.2,#19
187027,039,2018-06-26 16:11:09,.695429,FF27,19526,0249,012,106041,23.2,#DA
187027,040,2018-06-26 16:11:09,.709916,FF27,9638,0139,16495,106041,23.2,#16
187027,041,2018-06-26 16:11:42,.481892,FF27,19853,0191,014,106041,23.2,#CE
187027,042,2018-06-26 16:11:42,.496378,FF27,9909,-162,16060,106041,23.2,#08
NODE:598,187027,187027,,,SS-187027,20180626,1.095,162336,3830.937812,N,12136.686560,W,1.7,M,08,18.4,14.1,-111,63.9,#46
*187027.2#27,RTMNOW
*187027.2#27[0009],OK,#9A
187027,000,2018-06-26 16:23:37,STS,FW=3.6.64,FPGA=830A,IVDC=4.1,EVDC=0.0,I=0.024,VDC=190500,IDC=0,DU=0,THR=100,BETA=0.760,NBW=15,AUTO=1,TILT=20.0,PRESS=105972.4,WTEMP=23.2,ITEMP=31.1,#DA
187027,001,2018-06-26 16:12:15,.269818,FF27,18984,0326,014,106041,23.2,#D1
187027,002,2018-06-26 16:12:15,.284304,FF27,11988,0078,16764,106041,23.2,#39
187027,003,2018-06-26 16:12:15,.289925,FF27,1750,0038,12870,106041,23.2,#00
187027,004,2018-06-26 16:12:48,.056722,FF27,19387,0075,008,106041,23.2,#D0
187027,005,2018-06-26 16:13:20,.843674,FF27,19424,0071,015,106041,23.2,#C4
187027,006,2018-06-26 16:13:20,.858160,FF27,11212,0212,16201,106041,23.2,#15
187027,007,2018-06-26 16:13:53,.630890,FF27,19554,0274,016,106041,23.2,#D0
187027,008,2018-06-26 16:13:53,.645381,FF27,10316,0010,15374,106041,23.2,#26
187027,009,2018-06-26 16:13:53,.649260,FF27,2600,-147,14833,106041,23.2,#FB
187027,010,2018-06-26 16:14:26,.418183,FF27,19046,0322,012,106041,23.2,#BC
187027,011,2018-06-26 16:14:59,.205538,FF27,19517,0277,012,106041,23.2,#CD
187027,012,2018-06-26 16:14:59,.220024,FF27,10469,0122,16196,106041,23.2,#27
187027,013,2018-06-26 16:15:31,.992840,FF27,19364,0038,013,106041,23.2,#CB
187027,014,2018-06-26 16:15:32,.007327,FF27,11601,-073,15909,106041,23.2,#22
187027,015,2018-06-26 16:15:32,.012943,FF27,2370,-079,11955,106041,23.2,#F9
187027,016,2018-06-26 16:16:04,.820218,FF27,19401,-007,025,106041,23.2,#B8
187027,017,2018-06-26 16:16:04,.834704,FF27,10756,0228,15800,106041,23.2,#31
187027,018,2018-06-26 16:16:37,.567023,FF27,19522,0137,015,106041,23.2,#CC
187027,019,2018-06-26 16:16:37,.581509,FF27,11378,0306,16553,106041,23.2,#3F
187027,020,2018-06-26 16:16:37,.585392,FF27,2832,0218,15080,106041,23.2,#02
187027,021,2018-06-26 16:16:37,.587130,FF27,2058,-646,12383,106041,23.2,#00
187027,022,2018-06-26 16:17:10,.354570,FF27,19567,0269,012,106041,23.2,#CC
187027,023,2018-06-26 16:17:10,.369061,FF27,10551,-001,16466,106041,23.2,#1F
187027,024,2018-06-26 16:17:43,.141200,FF27,19500,0278,013,105972,23.2,#C4
187027,025,2018-06-26 16:17:43,.155692,FF27,11084,0254,16696,105972,23.2,#4A
187027,026,2018-06-26 16:18:15,.928719,FF27,19792,0100,015,106041,23.2,#D5
187027,027,2018-06-26 16:18:15,.943205,FF27,12374,0341,15673,106041,23.2,#35
187027,028,2018-06-26 16:18:48,.716189,FF27,19452,0225,013,106041,23.2,#D8
187027,029,2018-06-26 16:18:48,.723303,24E5,5695,-1337,25227,106041,23.2,#2A
187027,030,2018-06-26 16:18:48,.730680,FF27,10413,0330,15494,106041,23.2,#2D
187027,031,2018-06-26 16:19:21,.503156,FF27,19860,0190,012,106041,23.2,#C1
187027,032,2018-06-26 16:19:54,.290525,FF27,19684,0187,024,106041,23.2,#D8
187027,033,2018-06-26 16:19:54,.305016,FF27,12074,0130,16682,106041,23.2,#28
187027,034,2018-06-26 16:20:27,.077472,FF27,19607,0230,010,106041,23.2,#C1
187027,035,2018-06-26 16:20:27,.091964,FF27,11756,0009,16346,106041,23.2,#38
187027,036,2018-06-26 16:20:27,.097575,FF27,1406,-111,12926,106041,23.2,#FB
187027,037,2018-06-26 16:20:59,.864348,FF27,19548,0183,017,105972,23.2,#ED
187027,038,2018-06-26 16:20:59,.878834,FF27,11579,0499,16413,105972,23.2,#60
187027,039,2018-06-26 16:20:59,.884450,FF27,2192,0195,12787,105972,23.2,#22
187027,040,2018-06-26 16:21:32,.652284,FF27,19698,0201,012,106041,23.2,#C5
187027,041,2018-06-26 16:22:05,.439000,FF27,19388,0306,019,106041,23.2,#C5
187027,042,2018-06-26 16:22:05,.453492,FF27,8432,0053,16404,106041,23.2,#F9
